"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","공사립구분명","보험가입여부코드","지도자수","건축물동수","건축물연면적","회원모집총인원","세부업종명","법인명"
"3010000","CDFH3301052007000008","20071008","","01","영업/정상","13","영업중","","","","","775-0058","","100130","서울특별시 중구 순화동 151번지 포스코 더 지하1층 ","","","라온스파","20071008141047","I","2018-08-31 23:59:59.0","","197462.198757043    ","450878.211786274    ","골프연습장업","사립","0","","","","","",""
"3010000","CDFH3301052007000009","20071114","","01","영업/정상","13","영업중","","","","","2285-1250","","100013","서울특별시 중구 충무로3가 43번지 ","","","PGA스포렉스","20071114113016","I","2018-08-31 23:59:59.0","","199273.815368546    ","451144.90452668     ","골프연습장업","사립","0","","","","","",""
"3010000","CDFH3301052007000010","20071130","","01","영업/정상","13","영업중","","","","","","","100130","서울특별시 중구 순화동 151번지 포스코더? 지하1층 115 116호 ","","","라온스크린골프","20090721142404","I","2018-08-31 23:59:59.0","","197462.198757043    ","450878.211786274    ","골프연습장업","사립","0","","","","","",""
"3010000","CDFH3301052012000002","20120524","","01","영업/정상","13","영업중","","","","","02-2232-0002","","100761","서울특별시 중구 신당동 842번지 ","","","비전스크린 골프","20181010110059","U","2018-10-10 23:59:59.0","","201230.167293495    ","450277.600241968    ","골프연습장업","사립","","","","","","",""
"3010000","CDFH3301052014000001","20140116","","01","영업/정상","13","영업중","","","","","416-1719","","100956","서울특별시 중구 흥인동 3-1번지 우일프라자 601호 ","서울특별시 중구 마장로 62 (흥인동)","04570","우일스크린 골프연습장","20140116101713","I","2018-08-31 23:59:59.0","","201398.73515439     ","451723.521112835    ","골프연습장업","사립","","1","","","","",""
"3010000","CDFH3301052008000007","20080521","","01","영업/정상","13","영업중","","","","","2232-5068","","100889","서울특별시 중구 신당동 251-71번지 ","","","충무스크린골프","20080521155650","I","2018-08-31 23:59:59.0","","201141.070439412    ","451515.084474856    ","골프연습장업","사립","0","","","","","",""
"3010000","CDFH3301052008000008","20080521","","01","영업/정상","13","영업중","","","","","","","100330","서울특별시 중구 주교동 140-12번지 ","","","88스크린골프","20080521155853","I","2018-08-31 23:59:59.0","","199675.239711139    ","451790.933773456    ","골프연습장업","사립","0","","","","","",""
"3010000","CDFH3301052008000010","20081028","","01","영업/정상","13","영업중","","","","","2269-1341","","100412","서울특별시 중구 광희동2가 360번지 ","","","조이 스크린골프","20081217165950","I","2018-08-31 23:59:59.0","","200526.656361295    ","451268.298685031    ","골프연습장업","사립","0","","","","","",""
"3010000","CDFH3301052011000001","20110125","","01","영업/정상","13","영업중","","","","","","","100804","서울특별시 중구 남창동 1-1 지하1층 ","","","(주)포사이버 새로나스크린골프 사업부","20211110164636","U","2021-11-12 02:40:00.0","","198095.7951961      ","450940.108370401    ","골프연습장업","사립","","","","","","",""
"3010000","CDFH3301052011000003","20110624","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 을지로3가 315-4번지 을지병원 4층 ","서울특별시 중구 을지로14길 8 (을지로3가 을지빌딩 본관)","04550","을지 휘트니스","20190531100055","U","2019-06-02 02:40:00.0","","199207.538777842    ","451529.342819592    ","골프연습장업","사립","","","","","","",""
"3010000","CDFH3301052011000004","20110705","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 명동1가 38-1 명동포커스빌딩 ","서울특별시 중구 명동9길 21 명동포커스빌딩 (명동1가)","04534","1872 핀","20210623095123","U","2021-06-25 02:40:00.0","","198564.1795109      ","451386.874682463    ","골프연습장업","사립","Y","","","","","",""
"3010000","CDFH3301052015000002","20151208","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 정동 34-5번지 배재정동빌딩 1층 A동 ","서울특별시 중구 서소문로11길 19 A동 1층 (정동 배재정동빌딩)","04516","엠피트니스","20170209171705","I","2018-08-31 23:59:59.0","","197481.848548378    ","451269.851755861    ","골프연습장업","사립","","","","","","",""
"3010000","CDFH3301052016000001","20160927","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 중구 퇴계로78길 지하 17 (신당동)","04585","플라이비 골프존","20161026133844","I","2018-08-31 23:59:59.0","","201426.358954644    ","451364.513941987    ","골프연습장업","사립","","","","","","",""
"3010000","CDFH3301052017000001","20170120","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 중구 정동길 17 (정동 이화정동빌딩)","04518","(주)이화골프존파크","20210202112049","U","2021-02-04 02:40:00.0","","197338.688389805    ","451657.491762781    ","골프연습장업","사립","","","","","","",""
"3010000","CDFH3301052017000003","20170605","","01","영업/정상","13","영업중","","","","","02-756-6788","","","","서울특별시 중구 다동길 46 (다동 다동빌딩)","04522","무교스크린","20200707101554","U","2020-07-09 02:40:00.0","","198322.044645095    ","451729.969664703    ","골프연습장업","사립","","","","","","",""
"3010000","CDFH3301052018000001","20180320","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 저동2가 78 비즈센터 ","서울특별시 중구 수표로 45 비즈센터 (저동2가)","04551","을지 골프존","20210701160246","U","2021-07-03 02:40:00.0","","199018.466688723    ","451463.482685622    ","골프연습장업","사립","","","","","","",""
"3010000","CDFH3301052018000002","20180424","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 신당동 843번지 신당동삼성아파트 상가1동 102호","서울특별시 중구 청구로1길 23 상가1동 102호 (신당동 신당동삼성아파트)","04588","JS골프아카데미","20180424085740","I","2018-08-31 23:59:59.0","","201511.590138084    ","450655.062510376    ","골프연습장업","사립","","","","","","",""
"3010000","CDFH3301052010000011","20101007","","01","영업/정상","13","영업중","","","","","2266-2257","","100014","서울특별시 중구 충무로4가 산 306번지 남산센트럴자이상가지하1층 B12호 ","","","엘리트 스크린 골프","20121026162057","I","2018-08-31 23:59:59.0","","","","골프연습장업","사립","","","","","","",""
"3010000","CDFH3301052010000012","20101007","","01","영업/정상","13","영업중","","","","","2266-2241","","100014","서울특별시 중구 충무로4가 산 306번지 남산센트럴자이상가 지하1층 B10B11gh ","","","엘리트짐","20121026162029","I","2018-08-31 23:59:59.0","","","","골프연습장업","사립","","","","","","",""
"3010000","CDFH3301052009000002","20090417","","01","영업/정상","13","영업중","","","","","","","100816","서울특별시 중구 신당동 62-7번지 우석빌딩 1층 ","","","벤호건 스크린골프","20090417131403","I","2018-08-31 23:59:59.0","","201679.664079866    ","451102.350321196    ","골프연습장업","사립","","","","","","",""
"3010000","CDFH3301052009000004","20090610","","01","영업/정상","13","영업중","","","","","2233-9014","","100440","서울특별시 중구 황학동 2545-2번지 롯데캐슬베네치아 제메가몰가동 3층(301~304) ","","","뉴-캐슬 스크린골프","20090610151856","I","2018-08-31 23:59:59.0","","201581.327952165    ","452026.206096556    ","골프연습장업","사립","","","","","","",""
"3010000","CDFH3301052004000001","20040731","","01","영업/정상","13","영업중","","","","","2231-2525","","100450","서울특별시 중구 신당동 309-50외4 ","","","뉴코리아골프연습장","20050104161549","I","2018-08-31 23:59:59.0","","","","골프연습장업","사립","0","","","1503.54","","",""
"3010000","CDFH3301052005000002","20050701","","01","영업/정상","13","영업중","","","","","2254-0880","","100828","서울특별시 중구 신당동 361-24번지 3층 ","","","그린골프교실","20050701171954","I","2018-08-31 23:59:59.0","","200799.425969999    ","450188.654390401    ","골프연습장업","사립","0","","1","3904","","",""
"3010000","CDFH3301052005000003","20051007","","01","영업/정상","13","영업중","","","","","6399-0200","","100141","서울특별시 중구 의주로1가 25-10번지 지하1층 ","","","바비엥 휘트니스클럽","20131010145833","I","2018-08-31 23:59:59.0","","197098.710590401    ","451445.394000661    ","골프연습장업","사립","0","","1","31354","","",""
"3010000","CDFH3301052005000004","20051028","","01","영업/정상","13","영업중","","","","","","","100855","서울특별시 중구 장충동2가 26-1번지 지하1층 ","","","장충골프연습장","20051028184311","I","2018-08-31 23:59:59.0","","200335.860431937    ","450943.104390493    ","골프연습장업","사립","0","","1","","","",""
"3010000","CDFH3301052005000005","20051227","","01","영업/정상","13","영업중","","","","","2264-2346","","100846","서울특별시 중구 을지로3가 315-4번지 을지빌딩4층 ","","","팜 휘트니스","20051227105012","I","2018-08-31 23:59:59.0","","199207.538777842    ","451529.342819592    ","골프연습장업","사립","0","","1","5869","","",""
"3010000","CDFH3301052006000002","20060818","","01","영업/정상","13","영업중","","","","","02-318-2024","","100120","서울특별시 중구 정동 23-8번지 갑도빌딩 4층 ","","","AURUM GOLF","20060818091611","I","2018-08-31 23:59:59.0","","197223.229968607    ","451744.200009895    ","골프연습장업","사립","0","","","","","",""
"3010000","CDFH3301052002000002","20020418","","01","영업/정상","13","영업중","","","","","","","100850","서울특별시 중구 을지로6가 17-2번지 ","","","프레야골프연습장","20040825115500","I","2018-08-31 23:59:59.0","","200613.510297669    ","451817.515366883    ","골프연습장업","사립","0","","","","","",""
"3010000","CDFH3301052004000003","20041001","","01","영업/정상","13","영업중","","","","","2236-0755","","100896","서울특별시 중구 신당동 295-27번지 ","","","신흥골프스쿨","20041001095212","I","2018-08-31 23:59:59.0","","201114.378396275    ","450876.543087634    ","골프연습장업","사립","0","","","","","",""
"3010000","CDFH3301052005000001","20050429","","01","영업/정상","13","영업중","","","","","2288-3114","","100802","서울특별시 중구 남대문로5가 541번지 ","","","웰리스","20050429142049","I","2018-08-31 23:59:59.0","","197620.676444642    ","450361.506112161    ","골프연습장업","사립","0","1","1","132792","","",""
"3010000","CDFH3301051998000001","19980216","","01","영업/정상","13","영업중","","","","","","","100804","서울특별시 중구 남창동 1-2번지 ","","","새로나휘트니스","20030211175200","I","2018-08-31 23:59:59.0","","198079.694295498    ","450952.174489406    ","골프연습장업","사립","","0","0","0","","",""
"3010000","CDFH3301051999000001","19990419","","01","영업/정상","13","영업중","","","","","","","100879","서울특별시 중구 흥인동 13-1번지 ","","","뉴)월드스포랜드","20041022133343","I","2018-08-31 23:59:59.0","","201442.039019479    ","451619.845549151    ","골프연습장업","사립","0","","","","","",""
"3010000","CDFH3301051999000002","19990730","","01","영업/정상","13","영업중","","","","","","","100080","서울특별시 중구 북창동 104-0번지 ","","","동아골프연습장","20030211175200","I","2018-08-31 23:59:59.0","","197986.895692742    ","451089.662576161    ","골프연습장업","사립","","0","0","0","","",""
"3010000","CDFH3301051999000003","19990830","","01","영업/정상","13","영업중","","","","","","","100813","서울특별시 중구 서소문동 47-2번지 ","","","동방골프샵연습장","20030211175200","I","2018-08-31 23:59:59.0","","197591.838492458    ","451245.243387144    ","골프연습장업","사립","","0","0","0","","",""
